id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.AUD.price,quote.AUD.volume_24h,quote.AUD.volume_change_24h,quote.AUD.percent_change_1h,quote.AUD.percent_change_24h,quote.AUD.percent_change_7d,quote.AUD.percent_change_30d,quote.AUD.percent_change_60d,quote.AUD.percent_change_90d,quote.AUD.market_cap,quote.AUD.market_cap_dominance,quote.AUD.fully_diluted_market_cap,quote.AUD.tvl,quote.AUD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0771096,8549143093.964758,,2024-06-19T04:01:00.000Z,8.799593300120252,405323491.21039355,-0.6347,0.25993979,1.773507,-8.51453614,-15.6479035,-13.00598679,-37.96997436,12653405380.552134,0.354,12653405380.55174,,2024-06-19T04:01:00.000Z,,,,,,2024-06-19 14:02:06.018379
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:00:00.000Z,21.356727461492905,640248755.4688286,-10.383,0.30753835,3.69445674,-6.24400916,-16.0397726,1.81146906,-22.32767846,12538534061.610703,0.3508,21356727461.49261,,2024-06-19T04:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:02:06.018379
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714284.0,19714284.0,False,,1,,,,2024-06-19T04:06:00.000Z,98238.24396042127,52800836313.19367,-0.6425,0.05840199,0.04080507,-2.91398768,-1.93472883,2.32399838,-1.70987755,1936696641097.0295,54.179,2063003123168.8533,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:05:00.000Z,5359.241093238314,29031877700.502045,-6.3884,0.84270633,3.92237103,1.70265617,15.49149757,16.74527324,1.81755086,655306643830.0447,18.3256,655306643830.0385,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
825,Tether USDt,USDT,tether,88926,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:05:00.000Z,1.5008593951950147,102763955665.76106,-6.9474,-0.01014557,-0.02032774,-0.01557686,-0.03233438,-0.07396604,-0.03341292,169005887697.3278,4.7262,174226568429.28745,,2024-06-19T04:05:02.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:07:06.796305
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583918.28241664,147583918.28241664,False,,4,,,,2024-06-19T04:05:00.000Z,898.2367607642952,3021315360.5815034,-4.7128,0.28359417,0.77005249,-1.49141931,3.77089843,7.32679162,8.19805109,132565300698.90036,3.7072,132565300698.89326,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906905.1802578,578471901.9404428,True,,5,,,,2024-06-19T04:05:00.000Z,210.1970589427103,4711523134.245944,-6.9402,0.42198385,3.34664255,-6.46695274,-18.7675719,-1.66440826,-26.50606379,97091472974.21954,2.7152,121593092468.87715,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
3408,USDC,USDC,usd-coin,19782,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32843300551.423443,32843300551.423443,False,,6,,,,2024-06-19T04:05:00.000Z,1.5012865738903245,9686569822.355835,-4.7173,-0.02219542,-0.00088787,-0.00371249,0.00511551,-0.00675864,-0.00117204,49307206160.0967,1.3789,49307206160.09253,,2024-06-19T04:05:02.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:07:06.796305
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:06:00.000Z,0.7440896307569065,2386677427.7565765,-35.9158,0.1162635,1.30764951,2.94930013,-3.49360292,-3.36632768,-18.42295196,41349405836.35758,1.1563,74408963075.68779,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768576383.70523,144768576383.70523,True,,8,,,,2024-06-19T04:06:00.000Z,0.18881158892123065,1485535893.2461586,-31.882,0.09052354,3.53844634,-9.37434517,-16.75902028,-19.17854007,-16.11478556,27333984932.871933,0.7647,27333984932.87693,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438124022.651649,5107787864.837205,True,,9,3414166606.0,24452491561.976654,,2024-06-19T04:05:00.000Z,10.752318775273425,629239008.0415757,-10.0401,-0.40578467,-4.92339198,1.62457661,12.56092714,18.23226496,68.99651942,26215486705.202496,0.7331,54920563359.20041,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:05:00.000Z,0.5897593682279089,640797226.9487855,-25.5259,0.52833635,3.80256327,-7.31848902,-16.57641356,-17.8996225,-38.32952316,21074704078.844357,0.5894,26539171570.25318,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:05:00.000Z,2.8175243005925705e-05,712155017.9957777,-20.3456,0.12737738,4.12266883,-14.21703025,-21.46323548,-18.70590349,-30.10942282,16602863467.144896,0.4643,16609863401.732525,,2024-06-19T04:05:02.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:07:06.796305
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356470.40141404,442702840.40141404,False,,12,,,,2024-06-19T04:05:00.000Z,40.56789788329283,471887001.9175023,-30.5294,0.28475431,2.03169999,-14.92511603,-24.27913081,-23.18748873,-51.72301614,15957645122.977062,0.4463,29036420942.485462,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264891626.48808,87264901333.61563,True,,13,71659659264.0,8323036700.011877,,2024-06-19T04:05:00.000Z,0.17436960943698027,418145461.522478,-26.3625,0.1282536,1.50132678,-0.09456842,-4.42644176,5.91831727,-4.20573163,15216345070.471138,0.4255,15216346763.103928,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0771096,8546701169.230336,,2024-06-19T04:06:00.000Z,8.796282992362745,403580150.3863781,-1.1469,0.02032633,1.80865828,-8.41501022,-15.78356538,-13.00689544,-38.03190853,12648645312.153343,0.3537,12648645312.14793,,2024-06-19T04:05:02.000Z,,,,,,2024-06-19 14:07:06.796305
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:05:00.000Z,21.35466659749936,638074819.70745,-10.5972,0.07251349,3.58525958,-6.25631828,-16.16449032,1.92133515,-22.46052891,12537324128.420984,0.3506,21354666597.495586,,2024-06-19T04:05:02.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:07:06.796305
1,Bitcoin,BTC,bitcoin,11114,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19714284.0,19714284.0,False,,1,,,,2024-06-19T04:11:00.000Z,98395.4183681592,52821432160.804596,-0.6745,0.2272166,0.06339644,-2.86652367,-1.68260501,2.51879604,-1.7251303,1939795222008.7073,54.266,2066303785731.3364,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
1027,Ethereum,ETH,ethereum,9069,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,122276014.91129717,122276014.91129717,True,,2,,,,2024-06-19T04:10:00.000Z,5377.385734913708,29077888272.67938,-6.2191,1.20649066,4.28993201,1.87630261,15.95963501,17.2516959,1.90890221,657525298306.1053,18.3943,657525298306.1002,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
825,Tether USDt,USDT,tether,88927,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112606076384.23582,116084537290.48198,True,,3,,,,2024-06-19T04:10:00.000Z,1.5010442905877062,102691401460.37047,-6.9999,0.01558037,-0.01233159,0.01175535,-0.00780214,-0.08495106,-0.04972661,169026708042.0403,4.7285,174248031925.3873,,2024-06-19T04:10:04.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-19 14:12:08.173373
1839,BNB,BNB,bnb,2183,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583918.28241664,147583918.28241664,False,,4,,,,2024-06-19T04:10:00.000Z,899.8929052793651,3014398380.4987807,-4.9147,0.39040924,1.16811039,-1.271535,3.98115303,7.55986877,8.23463363,132809720995.67633,3.7154,132809720995.67076,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
5426,Solana,SOL,solana,689,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,461906905.1802578,578471901.9404428,True,,5,,,,2024-06-19T04:10:00.000Z,211.04647728081918,4711010684.976373,-6.9459,0.77224783,4.04940042,-6.4242431,-18.50994451,-1.21152291,-26.44570985,97483825169.97878,2.7271,122084457110.46207,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
3408,USDC,USDC,usd-coin,19782,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32843300551.423443,32843300551.423443,False,,6,,,,2024-06-19T04:10:00.000Z,1.501398825575278,9705731652.349726,-4.263,-0.00345985,0.00442112,0.01876341,0.01465197,-0.02296542,0.00746586,49310892875.923035,1.3795,49310892875.92846,,2024-06-19T04:10:04.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-19 14:12:08.173373
52,XRP,XRP,xrp,1341,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55570463728.0,99987531962.0,False,,7,,,,2024-06-19T04:11:00.000Z,0.744817952046079,2383053588.098325,-35.9865,0.09701115,1.58824885,3.00499075,-3.37067928,-3.19195967,-18.44987228,41389878988.13988,1.1579,74481795204.60083,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
74,Dogecoin,DOGE,dogecoin,1009,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144768576383.70523,144768576383.70523,True,,8,,,,2024-06-19T04:11:00.000Z,0.18888728281705783,1483991114.108848,-31.9711,0.03426391,3.90272174,-9.57200967,-16.62059084,-19.09415704,-16.12445197,27344943030.411766,0.765,27344943030.40679,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
11419,Toncoin,TON,toncoin,426,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2438124022.651649,5107787864.837205,True,,9,3414166606.0,24472409523.11017,,2024-06-19T04:10:00.000Z,10.761019814287707,628265933.510115,-10.3429,-0.42811591,-4.46273954,1.58077747,12.50929576,18.17978174,69.21336458,26236700917.445244,0.734,54965006420.69555,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
2010,Cardano,ADA,cardano,1196,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35734411718.069,36980576545.153,False,,10,,,,2024-06-19T04:10:00.000Z,0.5911950343267012,639844506.8794312,-25.6891,0.50896665,4.32168246,-7.10922939,-16.3961372,-17.62838653,-38.18422003,21126006762.308277,0.591,26603776544.703915,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
5994,Shiba Inu,SHIB,shiba-inu,833,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271349448629.4,589519792189012.2,False,,11,,,,2024-06-19T04:10:00.000Z,2.8312941180792806e-05,713209040.5195042,-20.1869,0.49485378,4.89815924,-13.96586499,-21.06529407,-18.22503233,-29.88657478,16684005056.465446,0.4667,16691039201.156685,,2024-06-19T04:10:04.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-19 14:12:08.173373
5805,Avalanche,AVAX,avalanche,744,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393356470.40141404,442702840.40141404,False,,12,,,,2024-06-19T04:10:00.000Z,40.659626121811144,472211654.2593192,-30.5195,0.69697988,2.51058589,-14.72487596,-24.23673464,-23.0019735,-51.64175683,15993727019.116766,0.4474,29102075311.70911,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
1958,TRON,TRX,tron,992,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87264891626.48808,87264901333.61563,True,,13,71659659264.0,8326364627.520931,,2024-06-19T04:10:00.000Z,0.17443840076867087,417119065.85592246,-26.5642,0.18274176,1.58360693,-0.07205877,-4.37019272,5.93575136,-4.33203402,15222348138.57596,0.4258,15222349831.864672,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
6636,Polkadot,DOT,polkadot-new,784,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1458690150.0771096,8570213741.279366,,2024-06-19T04:11:00.000Z,8.82043517920104,404085659.6375151,-1.1254,0.2745467,2.1240074,-8.2213735,-15.61294895,-12.79263128,-37.88651966,12683375032.092512,0.3548,12683375032.095133,,2024-06-19T04:10:04.000Z,,,,,,2024-06-19 14:12:08.173373
1975,Chainlink,LINK,chainlink,1796,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,15,,,,2024-06-19T04:10:00.000Z,21.390995350848648,637395706.9919385,-10.62,0.13361267,3.87129039,-6.08082932,-16.06845489,2.17142181,-22.33613212,12558652738.438938,0.3513,21390995350.84826,,2024-06-19T04:10:04.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-19 14:12:08.173373
